Cluster ID,X,Y,Z,Peak Stat,Cluster Size (mm3),TDP (ARI),TDP (Notip),TDP (pARI)
35,-18.0,-4.0,-14.0,3.34,81,0.00,0.00,0.00
36,18.0,-10.0,73.0,3.30,108,0.00,0.00,0.00
37,0.0,-58.0,-26.0,3.27,54,0.00,0.00,0.00
38,-9.0,-58.0,-17.0,3.25,27,0.00,0.00,0.00
39,-18.0,-28.0,73.0,3.22,81,0.00,0.00,0.00
40,-21.0,8.0,-29.0,3.22,81,0.00,0.00,0.00
41,-33.0,-7.0,-17.0,3.22,81,0.00,0.00,0.00
42,-6.0,17.0,4.0,3.22,27,0.00,0.00,0.00
43,6.0,-58.0,-47.0,3.22,27,0.00,0.00,0.00
44,66.0,-34.0,28.0,3.14,108,0.00,0.00,0.00
45,39.0,-4.0,-17.0,3.14,27,0.00,0.00,0.00
46,-54.0,-16.0,22.0,3.13,27,0.00,0.00,0.00
47,18.0,-25.0,76.0,3.13,27,0.00,0.00,0.00
48,-24.0,-7.0,49.0,3.11,54,0.00,0.00,0.00
49,6.0,14.0,7.0,3.11,27,0.00,0.00,0.00
50,-21.0,-34.0,-41.0,3.10,27,0.00,0.00,0.00
51,12.0,23.0,10.0,3.09,27,0.00,0.00,0.00
52,27.0,-58.0,-50.0,3.08,27,0.00,0.00,0.00
53,-6.0,14.0,7.0,3.08,27,0.00,0.00,0.00
54,-3.0,-40.0,22.0,3.06,54,0.00,0.00,0.00
55,15.0,-28.0,73.0,3.06,27,0.00,0.00,0.00
56,-6.0,5.0,19.0,3.06,27,0.00,0.00,0.00
57,30.0,-7.0,-35.0,3.04,54,0.00,0.00,0.00
58,27.0,-43.0,10.0,3.04,27,0.00,0.00,0.00
59,-45.0,-25.0,10.0,3.02,27,0.00,0.00,0.00
60,0.0,-61.0,-29.0,3.01,27,0.00,0.00,0.00
61,3.0,14.0,-2.0,3.00,27,0.00,0.00,0.00
