Cluster ID,X,Y,Z,Peak Stat,Cluster Size (mm3),Number of Voxels,TDP (ARI),TDP (Notip),TDP (pARI),TDP (pARI1)
16,-15.0,-46.0,-50.0,3.97,135.0,5.0,0.0,0.0,0.0,0.0
17,-42.0,2.0,28.0,3.93,594.0,22.0,0.0,0.0,0.0,0.0
18,-33.0,-49.0,46.0,3.93,1296.0,48.0,0.0,0.0,0.0,0.0
19,3.0,59.0,22.0,3.9,216.0,8.0,0.0,0.0,0.0,0.0
20,27.0,-43.0,10.0,3.84,81.0,3.0,0.0,0.0,0.0,0.0
21,-3.0,-43.0,-38.0,3.82,108.0,4.0,0.0,0.0,0.0,0.0
22,51.0,-10.0,-17.0,3.78,297.0,11.0,0.0,0.0,0.0,0.0
23,-6.0,17.0,-17.0,3.69,189.0,7.0,0.0,0.0,0.0,0.0
24,0.0,56.0,37.0,3.66,621.0,23.0,0.0,0.0,0.0,0.0
24a,-6.0,62.0,34.0,3.53,,,,,,
24b,0.0,56.0,25.0,3.15,,,,,,
25,9.0,23.0,40.0,3.65,243.0,9.0,0.0,0.0,0.0,0.0
26,-63.0,-10.0,-20.0,3.65,270.0,10.0,0.0,0.0,0.0,0.0
27,-6.0,2.0,22.0,3.6,54.0,2.0,0.0,0.0,0.0,0.0
28,-60.0,-28.0,37.0,3.56,999.0,37.0,0.0,0.0,0.0,0.0
28a,-45.0,-31.0,37.0,3.44,,,,,,
29,21.0,-31.0,-35.0,3.56,27.0,1.0,0.0,0.0,0.0,0.0
30,39.0,-46.0,-20.0,3.55,216.0,8.0,0.0,0.0,0.0,0.0
31,-9.0,-73.0,-50.0,3.53,81.0,3.0,0.0,0.0,0.0,0.0
32,45.0,17.0,1.0,3.52,432.0,16.0,0.0,0.0,0.0,0.0
33,12.0,23.0,10.0,3.5,27.0,1.0,0.0,0.0,0.0,0.0
34,39.0,23.0,-32.0,3.5,243.0,9.0,0.0,0.0,0.0,0.0
35,-12.0,14.0,-8.0,3.49,108.0,4.0,0.0,0.0,0.0,0.0
36,-3.0,-46.0,-29.0,3.48,81.0,3.0,0.0,0.0,0.0,0.0
37,-45.0,38.0,-11.0,3.48,297.0,11.0,0.0,0.0,0.0,0.0
38,-12.0,50.0,46.0,3.48,54.0,2.0,0.0,0.0,0.0,0.0
39,-9.0,2.0,19.0,3.45,54.0,2.0,0.0,0.0,0.0,0.0
40,12.0,11.0,37.0,3.41,135.0,5.0,0.0,0.0,0.0,0.0
41,-6.0,14.0,10.0,3.41,81.0,3.0,0.0,0.0,0.0,0.0
42,-39.0,8.0,-23.0,3.4,81.0,3.0,0.0,0.0,0.0,0.0
43,-9.0,20.0,7.0,3.38,27.0,1.0,0.0,0.0,0.0,0.0
44,6.0,-34.0,25.0,3.35,189.0,7.0,0.0,0.0,0.0,0.0
45,-15.0,41.0,52.0,3.34,108.0,4.0,0.0,0.0,0.0,0.0
46,18.0,-25.0,76.0,3.3,54.0,2.0,0.0,0.0,0.0,0.0
47,-6.0,5.0,19.0,3.24,27.0,1.0,0.0,0.0,0.0,0.0
48,-18.0,32.0,58.0,3.22,27.0,1.0,0.0,0.0,0.0,0.0
49,-48.0,-22.0,7.0,3.21,27.0,1.0,0.0,0.0,0.0,0.0
50,0.0,44.0,52.0,3.21,54.0,2.0,0.0,0.0,0.0,0.0
51,3.0,65.0,1.0,3.21,108.0,4.0,0.0,0.0,0.0,0.0
52,-18.0,-31.0,7.0,3.2,27.0,1.0,0.0,0.0,0.0,0.0
53,18.0,44.0,-14.0,3.2,27.0,1.0,0.0,0.0,0.0,0.0
54,18.0,-10.0,73.0,3.18,27.0,1.0,0.0,0.0,0.0,0.0
55,39.0,11.0,-29.0,3.16,27.0,1.0,0.0,0.0,0.0,0.0
56,18.0,38.0,-17.0,3.16,54.0,2.0,0.0,0.0,0.0,0.0
57,-42.0,23.0,-23.0,3.13,27.0,1.0,0.0,0.0,0.0,0.0
58,-42.0,20.0,52.0,3.12,54.0,2.0,0.0,0.0,0.0,0.0
59,30.0,-43.0,-47.0,3.1,54.0,2.0,0.0,0.0,0.0,0.0
60,-30.0,-40.0,-50.0,3.09,54.0,2.0,0.0,0.0,0.0,0.0
61,-9.0,5.0,22.0,3.09,27.0,1.0,0.0,0.0,0.0,0.0
62,-6.0,29.0,-5.0,3.08,54.0,2.0,0.0,0.0,0.0,0.0
63,-24.0,-10.0,-20.0,3.07,27.0,1.0,0.0,0.0,0.0,0.0
64,-9.0,17.0,10.0,3.06,27.0,1.0,0.0,0.0,0.0,0.0
65,30.0,23.0,55.0,3.05,27.0,1.0,0.0,0.0,0.0,0.0
66,-45.0,14.0,-32.0,3.04,27.0,1.0,0.0,0.0,0.0,0.0
67,-18.0,35.0,55.0,3.03,27.0,1.0,0.0,0.0,0.0,0.0
68,48.0,14.0,7.0,3.03,27.0,1.0,0.0,0.0,0.0,0.0
69,-21.0,-34.0,7.0,3.02,27.0,1.0,0.0,0.0,0.0,0.0
70,30.0,5.0,-29.0,3.01,27.0,1.0,0.0,0.0,0.0,0.0
71,45.0,47.0,13.0,3.01,27.0,1.0,0.0,0.0,0.0,0.0
