Cluster ID,X,Y,Z,Peak Stat,Cluster Size (mm3),Number of Voxels,TDP (ARI),TDP (Notip),TDP (pARI),TDP (pARI1)
48,57.0,-7.0,28.0,3.64,54.0,2.0,0.0,0.0,0.0,0.0
49,9.0,-28.0,-29.0,3.63,81.0,3.0,0.0,0.0,0.0,0.0
50,27.0,-67.0,34.0,3.63,54.0,2.0,0.0,0.0,0.0,0.0
51,18.0,20.0,-8.0,3.6,27.0,1.0,0.0,0.0,0.0,0.0
52,-45.0,-13.0,13.0,3.59,27.0,1.0,0.0,0.0,0.0,0.0
53,-18.0,-40.0,-29.0,3.57,27.0,1.0,0.0,0.0,0.0,0.0
54,-33.0,-43.0,64.0,3.57,54.0,2.0,0.0,0.0,0.0,0.0
55,-33.0,-13.0,13.0,3.55,27.0,1.0,0.0,0.0,0.0,0.0
56,-27.0,-7.0,52.0,3.55,27.0,1.0,0.0,0.0,0.0,0.0
57,-36.0,23.0,-5.0,3.52,54.0,2.0,0.0,0.0,0.0,0.0
58,21.0,-46.0,4.0,3.51,27.0,1.0,0.0,0.0,0.0,0.0
