Cluster ID,X,Y,Z,Peak Stat,Cluster Size (mm3),TDP (ARI),TDP (Notip),TDP (pARI)
49,-42.0,-79.0,-44.0,3.31,27,0.00,0.00,0.00
50,18.0,-22.0,28.0,3.28,27,0.00,0.00,0.00
51,-33.0,53.0,25.0,3.28,27,0.00,0.00,0.00
52,-48.0,-67.0,-44.0,3.27,81,0.00,0.00,0.00
53,3.0,-34.0,4.0,3.26,81,0.00,0.00,0.00
54,6.0,-58.0,-44.0,3.26,243,0.00,0.00,0.00
55,-57.0,5.0,-29.0,3.26,27,0.00,0.00,0.00
56,9.0,-16.0,-26.0,3.22,27,0.00,0.00,0.00
57,-3.0,-49.0,-50.0,3.21,27,0.00,0.00,0.00
58,9.0,29.0,-8.0,3.16,54,0.00,0.00,0.00
59,27.0,5.0,46.0,3.16,27,0.00,0.00,0.00
60,-30.0,53.0,28.0,3.16,27,0.00,0.00,0.00
61,6.0,-31.0,13.0,3.14,27,0.00,0.00,0.00
62,-48.0,-22.0,-5.0,3.14,27,0.00,0.00,0.00
63,-27.0,-34.0,55.0,3.12,27,0.00,0.00,0.00
64,0.0,-49.0,-47.0,3.11,27,0.00,0.00,0.00
65,-42.0,26.0,46.0,3.11,27,0.00,0.00,0.00
66,-9.0,-52.0,7.0,3.08,27,0.00,0.00,0.00
67,3.0,-49.0,64.0,3.08,108,0.00,0.00,0.00
68,-48.0,26.0,40.0,3.07,27,0.00,0.00,0.00
69,45.0,-67.0,-44.0,3.06,54,0.00,0.00,0.00
70,-12.0,-55.0,7.0,3.06,27,0.00,0.00,0.00
71,6.0,-31.0,4.0,3.06,27,0.00,0.00,0.00
72,-3.0,11.0,31.0,3.06,27,0.00,0.00,0.00
73,-45.0,5.0,52.0,3.06,54,0.00,0.00,0.00
74,3.0,-16.0,64.0,3.05,54,0.00,0.00,0.00
75,-36.0,53.0,22.0,3.05,27,0.00,0.00,0.00
76,-45.0,2.0,55.0,3.04,27,0.00,0.00,0.00
77,-48.0,2.0,52.0,3.04,27,0.00,0.00,0.00
78,33.0,-46.0,7.0,3.03,27,0.00,0.00,0.00
79,-57.0,2.0,-26.0,3.02,27,0.00,0.00,0.00
80,-3.0,-25.0,-5.0,3.02,27,0.00,0.00,0.00
81,-51.0,-16.0,-32.0,3.00,27,0.00,0.00,0.00
82,12.0,-34.0,-23.0,3.00,27,0.00,0.00,0.00
